Сообщение  @@@ 69  @@@ "Автономия — это потребность в независимости от других, самодостаточности и самоопределении. Она удовлетворена, когда мы чувствуем себе уверенным, компетентными, когда верим в себя, свои способности. А если мы чувствуем, что сами не справляемся, что "ничего не умеем", чувствуем себя зависимыми или слабыми - в этот момент нарушена наша потребность в автономии. Пойдем дальше?"  @@@ "Автономія - це потреба в незалежності від інших, самодостатності та самовизначенні. Вона задоволена, коли ми відчуваємо себе впевненим, компетентним, коли віримо в себе, свої здібності. А якщо ми відчуваємо, що самі не справляємося, що "нічого не вміємо", почуваємося залежними або слабкими - у цей момент порушена наша потреба в автономії. Підемо далі?"
Кнопка  @@@ 69  @@@ Ок  @@@ Ок
Кнопка  @@@ 70  @@@ Расскажи подробнее  @@@ Розкажи детальніше
Сообщение  @@@ 70  @@@ Как найти свое место между привязанностью и независимостью? Ощущение этого баланса - это тоже потребность. Она называется - Потребность в Реалистичных Границах.  @@@ Як знайти своє місце між прив'язаністю та незалежністю? Відчуття цього балансу - це теж потреба. Вона називається - Потреба в Реалістичних Межах.
Сообщение  @@@ 71  @@@ Это очень важная потребность, она про наше умение выстраивать четкие границы в отношениях, следовать правилам, иметь самодисциплину, выполнять собственные зароки и обещания. Когда она напитана, мы умеем говорить "нет" и останавливать себя от ситуаций, которые нам во вред. А если она нарушена, то вместо саморегуляции у нас самокритика, и качели между потаканием и наказаним. Как будто мы не можем управлять собой. Пойдем дальше?  @@@ Це дуже важлива потреба, вона про наше вміння вибудовувати чіткі межі у стосунках, слідувати правилам, мати самодисципліну, виконувати власні обітниці та обіцянки. Коли вона насичена, ми вміємо говорити "ні" і зупиняти себе від ситуацій, які нам на шкоду. А якщо вона порушена, то замість саморегуляції маємо самокритику і гойдалки між потуранням і покаранням. Наче ми не можемо керувати собою. Підемо далі?
Кнопка  @@@ 71  @@@ Хорошо!  @@@ Добре!
Сообщение  @@@ 72  @@@ 4-я базовая эмоциональная потребность - это потребность Свободно Выражать Свои Чувства и Желания.  @@@ 4-та базова емоційна потреба - це потреба Вільно Висловлювати Свої Почуття і Бажання.
Сообщение  @@@ 72  @@@ Давай расскажу про нее.  @@@ Давай розповім про неї.
Кнопка  @@@ 72  @@@ Ок  @@@ Ок
Сообщение  @@@ 73  @@@ Эта потребность -- про возможность свободно обсуждать и выражать эмоции, а не подавлять их - а не про то, что все наши желания должны выполняться или окружающие обязаны нас обслуживать. Нам важно иметь саму возможность поделиться своими чувствами, страхами, тем, что нас волнует - и быть понятыми и принятыми в этом. Если с детства ребенку навязывали, что он должен чувствовать, он и во взрослой жизни подстраивается, жерствует собой и ждет за это одобрения и награды.  @@@ Ця потреба - про можливість вільно обговорювати і висловлювати емоції,  не пригнічувати їх, а не про те, що всі наші бажання повинні виконуватися або оточуючі зобов'язані нас обслуговувати. Нам важливо мати саму можливість поділитися своїми почуттями, страхами, тим, що нас хвилює, бути зрозумілими і прийнятими в цьому. Якщо з дитинства дитині нав'язували, що вона має відчувати, вона і в дорослому житті підлаштовується, жертвує собою і чекає за це схвалення і нагороди.
Кнопка  @@@ 73  @@@ Как-то грустно...  @@@ Якось сумно...
Сообщение  @@@ 74  @@@ "Да. Эта потребность чаще всего не удовлетворена у мам маленьких детей, ведь там не только общество говорит, что мы всем должны, но и мы объективно вынуждены жертвовать чем-то ради ребенка. И поэтому так важно эту потребность узнавать и признавать. Ну что, осталась еще одна потребность, пятая."  @@@ "Так. Ця потреба найчастіше не задоволена в мам маленьких дітей, адже там не тільки суспільство каже, що ми всім винні, а й ми об'єктивно змушені жертвувати чимось заради дитини. І тому так важливо цю потребу впізнавати і визнавати. Ну що, залишилася ще одна потреба, п'ята."
Кнопка  @@@ 74  @@@ Давай!  @@@ Давай!
Сообщение  @@@ 75  @@@ Пятая потребность называется Потребность в Спонтанности и Игре.  @@@ П'ята потреба називається Потреба у Спонтанності та Грі.
Кнопка  @@@ 75  @@@ Но это же про детей?  @@@ Але це ж про дітей?
Сообщение  @@@ 76  @@@ И да, и нет. Игра - это способ всех высших существ учиться, готовиться к жизни. Вырастая, мы реализуем эут потребность через творчество, юмор, театр, игры, хобби, путешествия, флирт. Самое главное в этой потребности - она дает нам ощущение особого вида счастья - счастья не завязанного на достижения или других людей, а счастья легкого, расслабленного, чудесного, которое мы ловим в потоке, в творчестве, когда хохочем и полны жизни. Я думаю, тебе знакомо это ощущение?  @@@ І так, і ні. Гра - це спосіб усіх вищих істот вчитися, готуватися до життя. Виростаючи, ми реалізуємо цю потребу через творчість, гумор, театр, ігри, хобі, подорожі, флірт. Найголовніше в цій потребі - вона дає нам відчуття особливого виду щастя, не зв'язаного з досягненнями чи з іншими людьми. Це щастя легке, розслаблене, чудове, яке ми ловимо в потоці, у творчості, коли регочемо і сповнені життя. Я думаю, тобі знайоме це відчуття?
Кнопка  @@@ 76  @@@ Пожалуй...  @@@ Мабуть...
Сообщение  @@@ 77  @@@ Пять базовых потребностей, которые есть у нас, одинаково важны, и все могут быть наполнены или нарушены в разные моменты. Поэтому очень важно это замечать, признавать когда нам чего-то не хватает - так у нас есть шанс поискать способ наполнить эту потребность, или хотя бы увидеть ее.  @@@ П'ять базових потреб, які є в нас, однаково важливі, і всі можуть бути наповнені або порушені в різні моменти. Тому дуже важливо це помічати, визнавати, коли нам чогось бракує: так у нас є шанс пошукати спосіб наповнити цю потребу, або хоча б побачити її.
Сообщение  @@@ 78  @@@ Готова начать тест?  @@@ Готова почати тест?
Кнопка  @@@ 78  @@@ Почитать про 5 потребностей  @@@ Почитати про 5 потреб
Сообщение  @@@ 79  @@@ Ты всегда можешь вернуться на Чердак, когда захочешь, а теперь давай посмотрим, что у нас есть еще.  @@@ Ти завжди можеш повернутися на Горище, коли захочеш, а тепер давай подивимося, що в нас є ще.
Кнопка  @@@ 79  @@@ Хорошо  @@@ Добре
Кнопка  @@@ 79  @@@ Не сейчас  @@@ Не зараз
Сообщение  @@@ 80  @@@ Ты всегда можешь вернуться, нажав команду /start  @@@ Ти завжди можеш повернутися, натиснувши команду /start
Сообщение  @@@ 81  @@@ Часто мы ощущаем дискомфорт: «Мне плохо, чего-то не хватает… а чего - не знаю». Наш Барометр - про «здесь и сейчас» . Он поможет определить, какая потребность нарушена и найти направление, куда двигаться, чтобы себе помочь.  @@@ Часто ми відчуваємо дискомфорт: "Мені погано, чогось не вистачає... а чого - не знаю". Наш Барометр - про "тут і зараз". Він допоможе визначити, яка потреба порушена і знайти напрямок, куди рухатися, щоб собі допомогти.
Кнопка  @@@ 81  @@@ Начать тест  @@@ Почати тест
Сообщение  @@@ 83  @@@ 1. Закончи фразу (если нет идеального совпадения, выбери самое близкое по смыслу): "Я чувствую себя так, как будто..."   \r\n\r\n\r\n 1. ...мне не хватает близости, эмоционального тепла. \r\n\r\n\r\n 2. ...я ни с чем не справляюсь и ничего не умею. \r\n\r\n\r\n 3. ...я в клетке, в дне сурка, где все разложено по полочкам и нет места удовольствиям и свободе \r\n\r\n\r\n 4. ...я теряю контроль, нет опоры, внутри хаос, не могу собраться \r\n\r\n\r\n 5. ...я живу не для себя, мои мысли, чувства, все так глубоко спрятано и никому не видно @@@ "1. Закінчи фразу (якщо немає ідеального збігу, вибери найближче за змістом): "Я почуваюся так, ніби...""" \r\n\r\n\r\n 1. ...мені не вистачає близькості, емоційного тепла. \r\n\r\n\r\n 2. ...я ні з чим не справляюся і нічого не вмію. \r\n\r\n\r\n 3. ...я в клітці, у "дні бабака", де все розкладено по поличках і немає місця задоволенням і свободі \r\n\r\n\r\n 4. ...я втрачаю контроль, немає опори, всередині хаос, не можу зібратися \r\n\r\n\r\n 5. ...я живу не для себе, мої думки, почуття, все так глибоко заховано і нікому не видно
Сообщение  @@@ 83  @@@ 2. Закончи фразу "Ах если бы только …"   \r\n\r\n\r\n 1. ...меня бы кто-то обнял и посочувствовал   \r\n\r\n\r\n 2. ...меня принимали всерьез и мое слово хоть что-то бы значило!   \r\n\r\n\r\n 3. ...забить на все, порезвиться, заняться чем-то интересненым   \r\n\r\n\r\n 4. ...мне хватало мудрости и выдержки.  \r\n\r\n\r\n 5. ...высказать им все, что я думаю и сделать, как я хочу!   @@@ "2. Закінчи фразу "Ох якби тільки ..." \r\n\r\n\r\n 1. ...мене б хтось обійняв і поспівчував \r\n\r\n\r\n 2. ...мене сприймали серйозно і моє слово хоч щось би значило! \r\n\r\n\r\n 3. ...забити на все, попустувати, зайнятися чимось цікавим \r\n\r\n\r\n 4. ...мені вистачало мудрості та витримки. \r\n\r\n\r\n 5. ...висловити їм усе, що я думаю і зробити, як я хочу!
Сообщение  @@@ 83  @@@ 3. Закончи фразу "Если бы я получила то, что мне не хватает, я бы почувствовала себя..." \r\n\r\n\r\n 1. ...уютно, безопасно, спокойно, не так одиноко, среди своих   \r\n\r\n\r\n 2. ...суперской - сильной, значимой, имеющей смысл и вес.   \r\n\r\n\r\n 3. ...снова юной, легкой, игривой, ветер в волосах, удовольствие и счастье.   \r\n\r\n\r\n 4. ...как будто у меня есть та самая "опора на себя", спокойная уверенность.   \r\n\r\n\r\n 5. ...свободной!-Потому что наконец меня "прорвало", и я сделала и сказала, что хотела   @@@ "3. Закінчи фразу "Якби я отримала те, чого мені не вистачає, я б відчула себе..." \r\n\r\n\r\n 1. ...затишно, безпечно, спокійно, не так самотньо, серед своїх \r\n\r\n\r\n 2. ...суперською - сильною, значущою, такою, що має сенс і вагу. \r\n\r\n\r\n 3. ...знову юною, легкою, грайливою, вітер у волоссі, задоволення і щастя. \r\n\r\n\r\n 4. ...ніби в мене є та сама "опора на себе", спокійна впевненість. \r\n\r\n\r\n 5. ...вільною! Тому що нарешті мене "прорвало", і я зробила і сказала, що хотіла...
Сообщение  @@@ 83  @@@ 4. Закончи фразу: "Если бы прямо сейчас я могла бы «заказать» себе наставника и помощника, я бы выбрала..."   \r\n\r\n\r\n 1. Теплую маму. Пусть бы она налила мне чаю, выслушала меня, погладила, обняла, забрала все тревоги...   \r\n\r\n\r\n 2. Отважную воительницу - чтобы напитаться от нее силой, уверенностью смелостью \r\n\r\n\r\n 3. Фею и хулиганку - полетать вместе, повредничать, посмеяться, пошалить \r\n\r\n\r\n 4. Мудрого наставника разобраться в причинах, помочь отрегулировать меня, выстроить последовательный стратегический план   \r\n\r\n\r\n 5. Бережного слушателя - чтобы иметь возможность высказать все - гнев и раздражение и все мысли, и чтобы мне сказали, что со мной все в порядке и не перебивали! @@@ "4. Закінчи фразу: "Якби просто зараз я могла б замовити собі наставника і помічника, я б обрала..."" \r\n\r\n\r\n 1. Теплу маму. Нехай би вона налила мені чаю, вислухала мене, погладила, обійняла, забрала всі тривоги... \r\n\r\n\r\n 2. Відважну войовницю - щоб насититися від неї силою, впевненістю сміливістю \r\n\r\n\r\n 3. Фею і хуліганку - політати разом, повередувати, посміятися, побешкетувати \r\n\r\n\r\n 4. Мудрого наставника розібратися в причинах, допомогти відрегулювати мене, вибудувати послідовний стратегічний план \r\n\r\n\r\n 5. Дбайливого слухача - щоб мати змогу висловити все: гнів і роздратування, і всі думки, і щоб мені сказали, що зі мною все гаразд і не перебивали!
Сообщение  @@@ 83  @@@ 5. Закончи фразу "Твой помощник подарил тебе волшебный предмет, который чудесным образом может изменить твое состояние. И это..." \r\n\r\n\r\n 1. Тёплая вкусная микстура «Сопереживание» и уютный плед.   \r\n\r\n\r\n 2. Волшебный меч смелости и зелье уверенности в своих силах. \r\n\r\n\r\n 3. Коктейльчик «И пусть весь мир подождёт» - и когда я его выпью, он бы таки подождал! \r\n\r\n\r\n 4. Волшебная палочка, которая превращает хаос внутри и вокруг меня в ясность и четкость  \r\n\r\n\r\n 5. Сыворотка правды - вколоть себе и отважиться говорить и делать то, что Я хочу и МНЕ важно! @@@ "5. Закінчи фразу "Твій помічник подарував тобі чарівний предмет, який дивовижним чином може змінити твій стан. І це..."" \r\n\r\n\r\n 1. Тепла смачна мікстура "Співчуття" і м'яку ковдру. \r\n\r\n\r\n 2. Чарівний меч сміливості та зілля впевненості у своїх силах. \r\n\r\n\r\n 3. Коктейльчик "І нехай весь світ зачекає" - і коли я його вип'ю, він би таки зачекав! \r\n\r\n\r\n 4. Чарівна паличка, яка перетворює хаос усередині й навколо мене на ясність і чіткість \r\n\r\n\r\n 5. Сироватка правди - вколоти собі і наважитися говорити і робити те, що Я хочу і важливо МЕНІ!
Сообщение  @@@ 83  @@@ 6. Закончи фразу: "Мне бы так хотелось закрыть глаза, а потом открыть их и увидеть совсем новую себя в мире, в котором..."  \r\n\r\n\r\n 1. Я не одна! \r\n\r\n\r\n 2. Я все могу и смею! \r\n\r\n\r\n 3. Я никому ничего не должна! \r\n\r\n\r\n 4. У меня все под контролем \r\n\r\n\r\n 5. Я поступаю так, как хочу! @@@ "6. Закінчи фразу: "Мені б так хотілося заплющити очі, а потім розплющити їх і побачити зовсім нову себе у світі, в якому..."" \r\n\r\n\r\n 1. Я не одна! \r\n\r\n\r\n 2. Я все можу і смію! \r\n\r\n\r\n 3. Я нікому нічого не винна! \r\n\r\n\r\n 4. У мене все під контролем \r\n\r\n\r\n 5. Я роблю так, як хочу!
Сообщение  @@@ 83  @@@ 7. Представь, что добрый волшебник подарит тебе ТВОЙ день. Какой бы день ты выбрала? \r\n\r\n\r\n 1. День Святого Валентина, где всегда выбирают меня. \r\n\r\n\r\n 2. День Победы - моей, над всеми трудностями \r\n\r\n\r\n 3. День Непослушания! Где можно хулиганить и делать, что хочешь. \r\n\r\n\r\n 4. День мудрости. В этот день я смогу всю жизнь свою выстроить по уму. \r\n\r\n\r\n 5. День Правды. Я могу говорить всем все, что я думаю, и это понимают и принимают! @@@ 7. Уяви, що добрий чарівник подарує тобі ТВІЙ день. Який би день ти обрала? \r\n\r\n\r\n 1. День Святого Валентина, де завжди обирають мене. \r\n\r\n\r\n 2. День Перемоги - моєї, над усіма труднощами \r\n\r\n\r\n 3. День Неслухняності! Де можна хуліганити і робити, що хочеш. \r\n\r\n\r\n 4. День мудрості. У цей день я зможу все життя своє вибудувати по розуму. \r\n\r\n\r\n 5. День Правди. Я можу говорити всім усе, що я думаю, і це розуміють і приймають!
Сообщение  @@@ 85  @@@ Давай посмотрим, что получилось.  @@@ Давай подивимося, що вийшло.
Кнопка  @@@ 85  @@@ Результат  @@@ Результат
Кнопка  @@@ 86  @@@ Я и сама это знаю  @@@ Я і сама це знаю
Кнопка  @@@ 86  @@@ И что с этим делать?  @@@ І що з цим робити?
Сообщение  @@@ 86  @@@ "Кажется, тебе очень не хватает ощущения близости, любви, поддержки. Мы не рождены жить одни, и в одиночестве часто чувствуем себя беспомощными, уязвимыми. Нам жизненно важно ощущаеть, что есть близкие люди, которые нас любят, берегут, слышат. Эта потребность по Дж. Янгу называется "Потребность в надежной привязанности". Привязанность - это про то, что каждый из нас нуждается в любви и принятии, понимании и сострадании, поддержке и поощрении от значимых для нас людей. И нам очень важно ощущать себя в безопасности, чувствовать стабильность и предсказуемость этой связи, знать, что мы под защитой, мы не одни. Это очень важная потребность, и хорошо, что мы обнаружили этот дефицит."  @@@ "Здається, тобі дуже не вистачає відчуття близькості, любові, підтримки. Ми не народжені жити самі, і на самоті часто почуваємося безпорадними, вразливими. Нам життєво важливо відчувати, що є близькі люди, які нас люблять, бережуть, чують. Ця потреба за Дж. Янгом називається "Потреба в надійній прив'язаності". Прив'язаність - це про те, що кожен із нас потребує любові та прийняття, розуміння та співчуття, підтримки та заохочення від значущих для нас людей. І нам дуже важливо відчувати себе в безпеці, відчувати стабільність і передбачуваність цього зв'язку, знати, що ми під захистом, ми не одні. Це дуже важлива потреба, і добре, що ми виявили цей дефіцит."
Сообщение  @@@ 86  @@@ Кажется, тебе не хватает ощущения уверенности в себе. Быть самостоятельным, справляться с жизнью и ее задачами, не зависеть от чужой милости - очень важное ощущение для нашей безопасности. Когда мы чувствуем себя умелыми, компетентными, мы способны на многое. Эта потребность по Дж. Янгу называется "Потребность в автономии". Эта потребность в независимости от других, самодостаточности и самоопределении. Она про нашу Самость, про способность действовать, контролироовать свою жизнь, добиваться собственных целей. Когда мы чувствуем, что сами не справляемся, что "ничего не умеем", чувствуем себя зависимыми или слабыми - в этот момент нарушена наша потребность в автономии. Она очень важная, и здорово, что мы обнаружили этот дефицит.  @@@ Здається, тобі не вистачає відчуття впевненості в собі. Бути самостійним, справлятися з життям та його завданнями, не залежати від чужої милості - дуже важливе відчуття для нашої безпеки. Коли ми відчуваємо себе вмілими, компетентними, ми здатні на багато що. Ця потреба за Дж. Янгом називається "Потреба в автономії". Ця потреба в незалежності від інших, самодостатності та самовизначенні. Вона про нашу Самість, про здатність діяти, контролювати своє життя, домагатися власних цілей. Коли ми відчуваємо, що самі не справляємося, що "нічого не вміємо", відчуваємо себе залежними або слабкими - у цей момент порушена наша потреба в автономії. Вона дуже важлива, і чудово, що ми виявили цей дефіцит.
Сообщение  @@@ 86  @@@ Кажется, тебе не хватает легкости, спонтанности, свободы! Тревожность часто делает нас очень "взрослыми", разумными, правильными, но жизнь без свободы от бремени правил и разума, без детского беззаботного счастья становится пресной, как песок на зубах. Эта потребность по Дж. Янгу называется "Потребность в спонтанности и игре". Самое главное в этой потребности - она дает нам ощущение особого вида счастья - счастья не завязанного на достижения или других людей, а счастья легкого, расслабленного, чудесного, которое мы ловим в потоке, в творчестве, когда хохочем или флиртуем, когда мы любопытны, открыты и полны жизни. Это очень важная потребность, и здорово, что мы нашли этот дефицит.  @@@ Здається, тобі не вистачає легкості, спонтанності, свободи! Тривожність часто робить нас дуже "дорослими", розумними, правильними, але життя без свободи від тягаря правил і розуму, без дитячого безтурботного щастя стає прісним, як пісок на зубах. Ця потреба за Дж. Янгом називається "Потреба у спонтанності та грі". Найголовніше в цій потребі - вона дає нам відчуття особливого виду щастя - щастя не зав'язаного на досягнення чи на інших людей, а щастя легкого, розслабленого, дивовижного, яке ми ловимо в потоці, у творчості, коли регочемо чи фліртуємо, коли ми допитливі, відкриті й сповнені життя. Це дуже важлива потреба, і чудово, що ми знайшли цей дефіцит.
Сообщение  @@@ 86  @@@ Кажется, тебе не хватает чувства внутренней опоры, ясности, контроля над своей жизнью. Как будто тебя "разносит" в эмоции и поступки, которые не всегда во благо, и кажется, что ты ничего с этим поделать не можешь. Как будто тебе сложно отстоять себя, сказать нет, остановиться, хотя "умом все понятно. Эта потребность по Дж. Янгу называется "Потребность в реалистичных границах". Она про наше умение выстраивать четкие границы в отношениях, следовать правилам, иметь самодисциплину, регулировать себя. Это очень важная потребность, и здорово, что мы нашли этот дефицит.  @@@ Здається, тобі не вистачає почуття внутрішньої опори, ясності, контролю над своїм життям. Начебто тебе "розносить" в емоції та вчинки, які не завжди на благо, і здається, що ти нічого з цим вдіяти не можеш. Начебто тобі складно відстояти себе, сказати "ні", зупинитися, хоча "розумом все зрозуміло". Ця потреба за Дж. Янгом називається "Потреба в реалістичних кордонах". Вона про наше вміння вибудовувати чіткі межі у стосунках, слідувати правилам, мати самодисципліну, регулювати себе. Це дуже важлива потреба, і добре, що ми знайшли цей дефіцит.
Сообщение  @@@ 86  @@@ Кажется, тебе не хватает ощущения, что ты, сама по себе, важна и имеешь право выражать себя. Как будто все вокруг такие хрупкие, что если ты скажешь, что думаешь, то непременно случится что-то плохое. Возможно, ты чувствуешь, что они слабые, и ты за всех в ответе, и не имеешь право на себя, потому что должна заботиться, "быть хорошей мамой", не расстраивать и не грузить других своими проблемами. Эта потребность по Дж. Янгу называется "Потребность в свободном выражении чувств и желаний". Нам очень важно иметь саму возможность поделиться своими чувствами, страхами, тем, что нас волнует - и быть понятыми и принятыми в этом. Если же ты ощущаешь, что должна подстраиваться, отказываться от своих интересов в пользу других, жерствовать собой - значит, эта потребность в дефиците. Она очень важная, и хорошо, что мы это обнаружили  @@@ Здається, тобі бракує відчуття, що ти, сама по собі, важлива і маєш право виражати себе. Начебто всі навколо такі тендітні, що якщо ти скажеш, що думаєш, то неодмінно трапиться щось погане. Можливо, ти відчуваєш, що вони слабкі, і ти за всіх відповідальна, і не маєш право на себе, бо мусиш дбати, "бути гарною мамою", не засмучувати й не вантажити інших своїми проблемами. Ця потреба за Дж. Янгом називається "Потреба у вільному вираженні почуттів і бажань". Нам дуже важливо мати саму можливість поділитися своїми почуттями, страхами, тим, що нас хвилює, - і бути зрозумілими та прийнятими в цьому. Якщо ж ти відчуваєш, що мусиш підлаштовуватися, відмовлятися від своїх інтересів на користь інших, жертвувати собою - значить, ця потреба в дефіциті. Вона дуже важлива, і добре, що ми це виявили
Кнопка  @@@ 86  @@@ Понятно...  @@@ Зрозуміло...
Кнопка  @@@ 86  @@@ Вообще не похоже  @@@ Взагалі не схоже
Сообщение  @@@ 87  @@@ Я тебя обнимаю! Это очень тяжело - не чувствовать плеча, поддержки, любви, чувствовать себя совсем одной в этом мире. Очень часто мы не можем закрыть этот дефицит именно так, как нам хочется, но мы можем попытаться поискать другие способы напитать эту потребность.  @@@ Я тебе обіймаю! Це дуже важко - не відчувати плеча, підтримки, любові, почуватися зовсім самотньою в цьому світі. Дуже часто ми не можемо закрити цей дефіцит саме так, як нам хочеться, але ми можемо спробувати пошукати інші способи задовольнити цю потребу.
Сообщение  @@@ 87  @@@ Я тебя обнимаю! Как жаль, что часто наша смелость, самость, независимость как будто находятся под запретом. Давай поищем способы напитать эту потребность!  @@@ Я тебе обіймаю! Як шкода, що часто наша сміливість, самість, незалежність ніби перебувають під забороною. Давай пошукаємо способи наситити цю потребу!
Сообщение  @@@ 87  @@@ Я тебя обнимаю! Это так тяжело, когда мы не ощущаем этой внутренней ясности, контроля, не справляемся с заботой о себе. Давай поищем способы напитать этот дефицит?  @@@ Я тебе обіймаю! Це так важко, коли ми не відчуваємо цієї внутрішньої ясності, контролю, не справляємося з турботою про себе. Давай пошукаємо способи наситити цей дефіцит?
Сообщение  @@@ 87  @@@ Я тебя обнимаю! Это так тяжело, жить под постоянным бременем обязательств и планов, не иметь права расслабиться, выдохнуть! Давай поищем способы напитать эту потребность!  @@@ Я тебе обіймаю! Це так важко, жити під постійним тягарем зобов'язань і планів, не мати права розслабитися, видихнути! Давай пошукаємо способи задовільнити цю потребу!
Сообщение  @@@ 87  @@@ Я тебя обнимаю! Это так тяжело, когда мы отвечаем за всех, всех бережом, и не даем себе право голоса! Очень важно напитать эту потребность. Давай поищем способы?  @@@ Я тебе обіймаю! Це так важко, коли ми відповідаємо за всіх, всіх бережемо, і не даємо собі право голосу! Дуже важливо задовільнити цю потребу. Давай пошукаємо способи?
Кнопка  @@@ 87  @@@ Хорошо  @@@ Добре
Кнопка  @@@ 87  @@@ Не сейчас  @@@ Не зараз
Flowchart Shapes/Containers  @@@ 87  @@@ Бесит!  @@@ Бісить!
Кнопка  @@@ 88  @@@ В Гнездышко  @@@ У Гніздечко
Кнопка  @@@ 88  @@@ В Скворечник  @@@ У Шпаківню
ССЫЛКА  @@@ 88  @@@ Когда мы обнаруживаем в себе дефицит, но при этом мы в ресурсе, мы можем выбрать разные способы помочь себе. Если ты сейчас в ресурсе, возможно, тебе в Гнездышко - отстроиться и расслабиться. Если грустно и тяжело, то в Скворечник, найти для себя поддержку. А, может быть, ты хочешь пойти дальше, и тогда посмотри другие продукты Freemynd  @@@ Коли ми виявляємо в собі дефіцит, але при цьому ми в ресурсі, ми можемо вибрати різні способи допомогти собі. Якщо ти зараз у ресурсі, можливо, тобі в Гніздечко, щоб відновитися там і розслабитися. Якщо сумно і важко, то в Шпаківню, знайти для себе підтримку. А, можливо, ти хочеш піти далі, і тоді подивися інші продукти Freemynd
Кнопка  @@@ 89  @@@ На Крышу  @@@ На Дах
Кнопка  @@@ 89  @@@ /START  @@@ 
Сообщение  @@@ 89  @@@ Ты всегда можешь сбежать на Крышу и посмотреть какие активности там есть, набрав команду /start  @@@ Ти завжди можеш втекти на Дах і подивитися, які активності там є, набравши команду /start
Кнопка  @@@ 89  @@@ /START  @@@ 
Сообщение  @@@ 90  @@@ Конечно, это так больно и несправедливо, когда мы прекрасно знаем, в чем нуждаемся, но так же прекрасно знаем, что не можем сейчас это получить. Можно тебя обнять?  @@@ Звісно, це так боляче і несправедливо, коли ми добре знаємо, чого потребуємо, але так само знаємо, що не можемо зараз це отримати. Можна тебе обійняти?
Кнопка  @@@ 90  @@@ Угу :(  @@@ Угу :(
Кнопка  @@@ 90  @@@ Что-то я злюсь :(  @@@ Щось я злюся :(
Сообщение  @@@ 91  @@@ Конечно же, бот не может за 7 вопросов определить точно твое состояние. Жаль, что ответ тебе не подошел. Наши потребности меняются, и иногда бывает просто "не мой день". На сайте Freemynd есть много других тестов, возможно они понравятся больше. Хочешь попробовать?  @@@ Звісно ж, бот не може за 7 запитань визначити точно твій стан. Шкода, що відповідь тобі не підійшла. Наші потреби змінюються, і іноді буває просто "не мій день". На сайті Freemynd є багато інших тестів, можливо вони сподобаються більше. Хочеш спробувати?
Кнопка  @@@ 91  @@@ Тесты  @@@ Тести
Кнопка  @@@ 91  @@@ Не сейчас  @@@ Не зараз
Сообщение  @@@ 92  @@@ Мне так жаль, что сейчас не получается взять то, что по праву твое, и ты этого заслуживаешь: отдых, время на себя, пространство, творчество, свободу! От этой невозможности поднимается много гнева, и ты имеешь на него полное право! У нас тут есть такая специальная комната - Слободка (воронья, не иначе) - как раз для таких случаев  @@@ Мені так шкода, що зараз не виходить взяти те, що по праву твоє, і ти цього заслуговуєш: відпочинок, час на себе, простір, творчість, свободу! Від цієї неможливості піднімається багато гніву, і ти маєш на нього повне право! У нас тут є така спеціальна кімната - Слобідка (вороняча, не інакше) - якраз для таких випадків
Кнопка  @@@ 92  @@@ Ок  @@@ Ок
Кнопка  @@@ 92  @@@ Ничего не хочу!  @@@ Нічого не хочу!
Сообщение  @@@ 93  @@@ Хорошо! Ты всегда можешь вернуться, нажав команду /start  @@@ Добре! Ти завжди можеш повернутися, натиснувши команду /start
Сообщение  @@@ 94  @@@ Когда мы заботимся о других, мы часто отказываем самой базовой, бытовой заботе - себе. Через заботу о себе, включаются другие отделы нервной системы - помогая нам восстанавливаться, снижая стресс. Поэтому так важно, чтобы наши базовые физиологические потребности были встречены с чуткостью, даже если это кажется сложным.  @@@ Коли ми дбаємо про інших, ми часто відмовляємо в найбазовішій, побутовій турботі - собі. Через турботу про себе включаються інші відділи нервової системи, допомагаючи нам відновлюватися, знижуючи стрес. Тому так важливо, щоб наші базові фізіологічні потреби були прийняті з чуйністю, навіть якщо це здається складним.
Сообщение  @@@ 94  @@@ Пройди чек-лист и посмотри, как дела у твоего тела?  @@@ Пройди чек-лист і подивися, як справи у твого тіла?
Кнопка  @@@ 94  @@@ Поехали  @@@ Поїхали
Сообщение  @@@ 96  @@@ В твоем сне было хотя бы три часа без пробуждения?  @@@ У твоєму сні було хоча б три години без пробудження?
Кнопка  @@@ 96  @@@ Нет  @@@ Ні
Кнопка  @@@ 96  @@@ Да  @@@ Так
Кнопка  @@@ 96  @@@ Нет  @@@ Ні
Кнопка  @@@ 96  @@@ Да я вообще не сплю!!  @@@ Та я взагалі не сплю!!!
Кнопка  @@@ 97  @@@ В Скворечник  @@@ У Шпаківню
Сообщение  @@@ 97  @@@ Бедная девочка, недосып это просто ужасно!! Если хочешь, бросим тест и пойдем сразу в Скворечник лечиться?  @@@ Бідна дівчинка, недосип - це просто жахливо!!! Якщо хочеш, кинемо тест і підемо одразу в Шпаківню лікуватися?
Кнопка  @@@ 97  @@@ Продолжить тест  @@@ Продовжити тест
Кнопка  @@@ 97  @@@ В Скворечник  @@@ У Шпаківню
Сообщение  @@@ 99  @@@ Ты ела то, что хочется, и когда хочется.  @@@ Ти їла те, що хочеться, і коли хочеться.
Кнопка  @@@ 99  @@@ Да  @@@ Так
Кнопка  @@@ 99  @@@ Нет  @@@ Ні
